receipt, quantity, food_id, month
68399,2,14,1
68399,4,44,1
68399,5,40,1
68399,1,39,1
68400,3,44,8
68400,2,34,8
68400,3,47,8
68401,4,19,1
68401,1,47,1
68401,3,35,1
68401,4,3,1
68401,4,21,1
68402,1,48,8
68402,3,29,8
68402,1,3,8
68403,1,1,5
68403,5,36,5
68403,4,18,5
68403,2,5,5
68403,1,47,5
68404,2,7,4
68404,4,15,4
68404,3,49,4
68404,2,1,4
68405,4,4,5
68405,2,9,5
68405,1,1,5
68406,4,28,8
68406,4,27,8
68406,1,21,8
68407,2,12,12
68407,1,36,12
68408,4,43,10
68408,5,39,10
68408,2,21,10
68408,4,15,10
68409,1,6,1
68409,3,38,1
68409,4,10,1
68410,4,22,9
68410,2,5,9
68410,2,28,9
68410,3,3,9
68411,1,21,2
68411,2,9,2
68411,1,29,2
68412,4,22,12
68412,4,5,12
68412,3,43,12
68412,2,47,12
68412,5,45,12
68413,3,36,6
68413,3,6,6
68414,3,22,5
68414,4,25,5
68415,3,22,12
68415,2,5,12
68416,3,14,4
68416,1,44,4
68416,3,0,4
68417,1,27,1
68417,4,43,1
68418,1,18,10
68418,2,35,10
68418,2,3,10
68418,3,32,10
68419,5,14,4
68420,5,18,5
68420,1,35,5
68420,5,3,5
68421,1,28,7
68421,2,27,7
68422,3,12,1
68422,3,31,1
68422,4,36,1
68422,4,48,1
68423,3,0,2
68423,3,46,2
68423,1,2,2
68424,1,28,8
68424,3,27,8
68424,2,30,8
68425,5,8,9
68426,1,27,8
68426,5,32,8
68427,2,7,4
68427,3,15,4
68427,2,49,4
68428,4,8,11
68429,5,22,2
68429,4,5,2
68430,2,42,11
68430,2,33,11
68430,5,6,11
68431,5,30,11
68431,3,28,11
68431,2,49,11
68431,3,34,11
68432,2,7,12
68432,3,15,12
68432,5,49,12
68432,4,8,12
68432,2,37,12
68432,3,39,12
68432,2,4,12
68433,3,36,8
68433,1,41,8
68433,4,43,8
68433,1,37,8
68434,4,7,11
68434,2,15,11
68434,2,49,11
68434,2,3,11
68435,5,7,4
68435,3,11,4
68435,5,37,4
68435,1,45,4
68436,2,38,9
68436,5,21,9
68436,2,3,9
68436,3,23,9
68436,5,9,9
68436,4,4,9
68436,4,19,9
68437,5,42,12
68437,2,33,12
68437,3,49,12
68437,1,10,12
68437,5,2,12
68438,2,22,4
68438,1,5,4
68438,1,30,4
68439,1,22,5
68439,2,47,5
68440,1,28,11
68440,3,27,11
68440,1,25,11
68440,1,33,11
68440,4,26,11
68440,1,15,11
68440,3,32,11
68440,5,0,11
68441,5,8,11
68441,5,37,11
68441,3,18,11
68441,3,32,11
68441,5,1,11
68442,4,28,1
68442,4,27,1
68443,3,7,11
68443,2,15,11
68444,2,45,12
68444,2,41,12
68444,3,34,12
68445,2,39,1
68445,4,5,1
68445,3,2,1
68445,4,10,1
68446,4,12,3
68446,5,31,3
68446,1,36,3
68447,1,49,7
68448,2,42,3
68448,3,18,3
68448,5,14,3
68448,5,13,3
68448,1,23,3
68449,1,28,12
68449,3,27,12
68449,5,31,12
68450,2,14,9
68450,2,44,9
68451,1,45,4
68451,1,12,4
68452,4,14,12
68452,1,44,12
68452,2,43,12
68453,4,14,10
68453,2,44,10
68454,5,28,4
68454,2,12,4
68454,3,34,4
68455,4,42,4
68455,5,33,4
68455,2,1,4
68455,2,35,4
68456,3,28,7
68457,5,7,10
68457,4,11,10
68457,5,37,10
68457,1,45,10
68458,2,46,7
68458,5,18,7
68458,5,42,7
68459,5,40,7
68459,3,33,7
68459,3,16,7
68459,3,23,7
68460,3,13,3
68460,5,22,3
68460,4,39,3
68461,2,35,4
68461,5,6,4
68461,5,18,4
68461,2,22,4
68462,4,17,10
68462,5,47,10
68462,2,15,10
68462,5,11,10
68463,3,7,2
68463,3,15,2
68463,5,21,2
68463,2,36,2
68464,3,9,12
68465,5,47,5
68465,2,9,5
68465,4,12,5
68465,4,19,5
68465,5,23,5
68466,4,17,5
68466,5,47,5
68467,3,41,10
68467,1,43,10
68467,2,37,10
68468,2,4,4
68468,3,9,4
68468,2,24,4
68468,1,43,4
68468,3,8,4
68469,4,18,3
68469,5,35,3
68469,1,47,3
68469,5,11,3
68469,3,19,3
68470,3,32,3
68470,1,33,3
68470,1,9,3
68470,2,36,3
68471,3,42,4
68471,5,36,4
68471,4,28,4
68472,3,42,2
68472,5,21,2
68472,4,17,2
68472,5,37,2
68472,4,46,2
68473,5,7,11
68473,1,15,11
68473,2,49,11
68473,3,43,11
68473,1,25,11
68474,5,29,2
68474,4,11,2
68474,5,34,2
68475,5,28,6
68475,4,27,6
68475,2,49,6
68476,4,7,9
68476,1,15,9
68476,1,49,9
68476,2,5,9
68477,5,1,3
68477,1,19,3
68477,2,26,3
68478,3,12,4
68478,2,31,4
68478,4,36,4
68478,5,48,4
68479,5,22,10
68479,1,5,10
68479,5,18,10
68479,2,23,10
68479,4,7,10
68479,4,42,10
68479,1,36,10
68480,1,14,5
68480,5,44,5
68481,4,0,7
68481,3,46,7
68481,2,2,7
68481,4,25,7
68481,5,34,7
68482,4,43,8
68482,1,40,8
68482,5,0,8
68482,5,17,8
68483,1,1,6
68483,5,19,6
68483,1,31,6
68484,3,7,8
68484,2,15,8
68484,4,49,8
68485,5,28,12
68485,2,27,12
68485,4,16,12
68485,3,49,12
68486,5,14,12
68486,2,44,12
68486,5,5,12
68486,4,21,12
68486,4,17,12
68487,3,7,6
68487,5,11,6
68487,4,37,6
68487,5,45,6
68488,2,42,11
68488,1,33,11
68489,4,42,10
68489,5,10,10
68489,4,7,10
68490,4,16,3
68490,4,32,3
68490,4,45,3
68491,4,17,3
68491,4,47,3
68492,1,6,1
68492,1,17,1
68492,2,24,1
68492,5,3,1
68492,5,27,1
68493,5,16,5
68493,1,32,5
68493,1,28,5
68493,1,41,5
68493,3,33,5
68493,1,26,5
68493,5,34,5
68494,3,39,1
68494,4,16,1
68494,4,42,1
68495,5,27,11
68495,3,19,11
68495,2,42,11
68495,3,9,11
68495,1,45,11
68496,4,41,10
68497,5,48,6
68498,2,8,12
68499,4,14,5
68499,2,39,5
68499,2,47,5
68500,3,22,5
68500,4,42,5
68500,2,19,5
68500,3,41,5
68501,3,1,11
68501,3,19,11
68501,3,23,11
68501,2,4,11
68501,4,28,11
68501,3,47,11
68502,1,1,8
68502,5,46,8
68502,1,22,8
68502,1,38,8
68502,1,27,8
68502,3,19,8
68503,5,0,11
68503,2,46,11
68503,4,2,11
68504,2,36,2
68504,2,4,2
68504,1,44,2
68505,4,30,3
68505,1,44,3
68506,4,28,7
68506,3,10,7
68507,4,21,3
68508,1,28,11
68508,1,27,11
68508,4,35,11
68508,4,13,11
68509,5,35,7
68509,4,39,7
68510,2,28,2
68510,4,27,2
68511,3,7,7
68511,3,15,7
68511,4,49,7
68512,3,35,8
68512,1,18,8
68512,2,13,8
68512,3,6,8
68513,4,43,9
68513,4,16,9
68513,4,14,9
68513,1,38,9
68514,2,42,12
68514,3,33,12
68515,3,47,5
68515,5,4,5
68515,4,30,5
68515,1,11,5
68515,1,32,5
68515,3,43,5
68515,4,8,5
68515,3,40,5
68516,1,0,9
68516,3,46,9
68516,4,2,9
68517,4,2,10
68517,5,1,10
68517,4,22,10
68517,5,46,10
68517,1,49,10
68517,1,48,10
68517,2,41,10
68517,3,42,10
68518,5,16,3
68519,1,4,7
68519,2,9,7
68519,3,29,7
68519,1,25,7
68519,1,37,7
68520,2,24,1
68520,4,8,1
68520,5,44,1
68521,4,49,1
68521,3,27,1
68521,1,18,1
68522,1,10,11
68522,2,28,11
68523,3,4,2
68523,5,9,2
68523,3,18,2
68524,2,6,12
68524,2,39,12
68524,4,1,12
68524,4,12,12
68524,4,5,12
68525,3,17,12
68525,1,25,12
68525,5,18,12
68525,2,5,12
68526,2,0,7
68526,4,46,7
68526,1,8,7
68527,5,22,4
68527,1,29,4
68528,3,12,12
68529,5,10,7
68529,4,43,7
68529,3,17,7
68529,5,42,7
68530,4,36,10
68530,4,35,10
68531,4,25,12
68531,1,5,12
68532,3,4,7
68532,5,9,7
68532,4,2,7
68533,1,43,6
68533,4,31,6
68533,4,3,6
68533,2,37,6
68533,4,49,6
68534,1,16,1
68534,4,32,1
68534,4,4,1
68535,5,4,6
68535,5,9,6
68535,3,21,6
68536,2,40,10
68536,4,36,10
68536,5,39,10
68536,3,0,10
68537,1,9,5
68537,4,17,5
68538,4,38,5
68538,4,46,5
68538,4,11,5
68538,4,23,5
68538,1,18,5
68539,4,26,2
68540,2,28,7
68540,4,27,7
68540,3,23,7
68541,3,10,1
68541,3,17,1
68541,1,15,1
68541,5,40,1
68541,4,8,1
68541,3,30,1
68541,4,14,1
68541,1,6,1
68542,5,24,7
68542,5,23,7
68542,3,39,7
68542,4,9,7
68542,4,20,7
68543,2,43,6
68543,1,45,6
68543,3,29,6
68544,5,0,9
68544,3,5,9
68544,5,3,9
68545,2,16,4
68545,1,32,4
68545,2,18,4
68545,3,48,4
68546,4,7,3
68546,3,15,3
68546,3,49,3
68547,1,28,2
68547,3,27,2
68548,5,26,12
68548,3,7,12
68548,1,34,12
68549,5,17,6
68549,4,47,6
68549,5,29,6
68550,5,18,6
68550,5,35,6
68550,5,3,6
68550,1,29,6
68550,3,5,6
68551,4,1,10
68551,3,19,10
68551,2,49,10
68551,3,2,10
68552,5,24,9
68552,3,28,9
68552,4,23,9
68552,2,9,9
68552,1,13,9
68552,4,16,9
68552,5,12,9
68552,5,25,9
68553,2,7,8
68553,1,15,8
68553,1,49,8
68553,4,26,8
68553,2,11,8
68554,2,4,11
68554,2,37,11
68555,4,42,5
68555,4,38,5
68555,2,1,5
68555,5,18,5
68555,2,7,5
68556,1,9,11
68556,3,48,11
68556,5,16,11
68556,4,10,11
68556,3,15,11
68556,2,0,11
68557,5,0,11
68557,5,46,11
68557,2,1,11
68558,4,28,8
68558,4,12,8
68559,5,18,11
68559,3,46,11
68559,4,29,11
68559,1,7,11
68560,1,18,11
68561,1,0,11
68561,4,46,11
68561,1,2,11
68561,5,23,11
68562,2,46,6
68562,1,7,6
68563,1,14,12
68563,2,44,12
68563,5,19,12
68563,4,18,12
68563,5,37,12
68564,3,28,4
68564,2,27,4
68564,5,5,4
68564,3,6,4
68564,3,44,4
68564,2,49,4
68565,4,18,10
68565,4,35,10
68565,4,3,10
68566,2,28,3
68566,5,37,3
68566,2,10,3
68567,2,16,10
68567,2,32,10
68567,2,45,10
68568,1,4,9
68568,2,30,9
68568,2,7,9
68569,1,18,7
68569,4,35,7
68569,2,3,7
68570,4,7,3
68570,3,11,3
68570,3,37,3
68570,3,5,3
68571,5,28,10
68571,4,27,10
68571,5,12,10
68571,1,38,10
68572,2,4,11
68572,1,9,11
68572,4,38,11
68573,5,3,6
68573,5,42,6
68573,1,20,6
68574,5,38,2
68574,3,8,2
68574,3,15,2
68575,5,9,7
68575,1,18,7
68575,4,21,7
68576,3,16,2
68576,4,32,2
68576,4,45,2
68577,5,33,4
68577,4,5,4
68578,2,48,6
68578,1,18,6
68578,1,29,6
68578,3,37,6
68579,1,19,1
68580,4,10,8
68581,1,23,3
68581,5,24,3
68581,1,40,3
68581,4,41,3
68581,5,43,3
68582,3,17,1
68582,1,47,1
68582,1,29,1
68583,2,16,3
68583,2,32,3
68583,4,45,3
68584,1,36,12
68584,5,41,12
68585,2,22,5
68585,3,5,5
68585,5,6,5
68586,2,2,1
68586,4,48,1
68586,3,44,1
68587,2,45,12
68587,3,6,12
68587,5,37,12
68588,5,7,12
68588,1,15,12
68588,5,49,12
68588,5,8,12
68589,2,7,12
68589,3,15,12
68589,5,49,12
68589,5,6,12
68589,5,37,12
68590,4,16,7
68590,5,32,7
68590,1,45,7
68591,1,14,5
68591,2,44,5
68591,3,6,5
68591,2,0,5
68591,2,26,5
68592,4,24,9
68592,1,46,9
68592,1,1,9
68593,4,4,9
68593,2,9,9
68594,3,16,1
68594,3,32,1
68594,5,45,1
68595,5,39,7
68595,5,17,7
68595,2,47,7
68596,5,10,1
68596,2,16,1
68596,5,35,1
68597,4,28,7
68597,5,21,7
68598,5,0,12
68598,2,46,12
68598,3,2,12
68599,4,17,11
68599,3,47,11
68599,1,29,11
68599,5,33,11
68600,2,14,11
68600,1,44,11
68601,4,14,6
68601,3,44,6
68601,5,48,6
68601,3,49,6
68601,4,28,6
68602,2,4,8
68602,5,20,8
68602,4,21,8
68602,5,44,8
68603,5,3,9
68603,1,31,9
68603,5,35,9
68603,5,44,9
68603,4,29,9
68603,2,4,9
68604,2,34,2
68604,4,30,2
68605,5,42,2
68605,1,5,2
68605,3,1,2
68606,2,24,12
68606,1,38,12
68606,2,23,12
68606,1,16,12
68607,4,28,7
68607,2,27,7
68608,5,18,4
68608,1,35,4
68608,2,3,4
68608,2,41,4
68608,2,45,4
68608,2,15,4
68608,4,23,4
68608,4,24,4
68609,4,28,4
68609,5,27,4
68609,3,5,4
68610,1,22,10
68610,5,5,10
68611,5,17,12
68611,1,47,12
68611,5,29,12
68611,3,34,12
68611,1,19,12
68611,3,41,12
68611,2,23,12
68611,1,46,12
68612,5,25,5
68612,2,7,5
68612,1,20,5
68612,5,43,5
68612,2,30,5
68612,1,46,5
68612,3,32,5
68613,5,0,7
68613,2,40,7
68613,1,29,7
68614,4,42,5
68615,3,28,5
68615,1,41,5
68615,5,20,5
68616,2,20,7
68617,1,7,2
68617,5,11,2
68617,1,37,2
68617,2,45,2
68618,1,28,12
68618,4,27,12
68618,2,48,12
68619,3,17,8
68619,3,47,8
68619,5,29,8
68620,3,40,4
68621,5,23,9
68621,4,26,9
68621,4,22,9
68621,3,0,9
68621,5,4,9
68621,3,48,9
68622,1,22,11
68622,5,5,11
68623,5,17,1
68623,4,47,1
68623,1,29,1
68624,1,33,9
68624,1,36,9
68625,3,46,5
68625,1,5,5
68625,4,26,5
68626,4,39,4
68626,3,28,4
68627,4,37,2
68627,2,27,2
68627,1,18,2
68627,5,12,2
68628,4,4,7
68628,2,9,7
68628,5,15,7
68629,5,16,6
68629,3,32,6
68629,5,35,6
68629,2,41,6
68630,5,14,12
68630,1,48,12
68630,3,24,12
68630,3,7,12
68631,5,14,10
68631,4,44,10
68631,5,11,10
68631,2,19,10
68632,4,27,7
68632,4,21,7
68632,4,30,7
68632,4,32,7
68633,1,28,9
68633,4,27,9
68634,3,2,3
68634,3,19,3
68634,5,29,3
68634,3,24,3
68634,2,37,3
68634,3,6,3
68634,2,0,3
68635,2,38,8
68635,3,35,8
68636,2,35,11
68636,4,31,11
68636,2,30,11
68637,5,16,4
68637,3,32,4
68637,3,45,4
68637,1,11,4
68637,5,42,4
68638,4,3,7
68638,4,13,7
68638,4,28,7
68639,5,17,6
68639,5,47,6
68639,5,35,6
68640,2,18,3
68640,5,37,3
68640,1,11,3
68641,5,17,8
68641,5,47,8
68641,2,29,8
68641,3,22,8
68641,5,25,8
68642,5,23,4
68642,3,24,4
68642,1,40,4
68642,2,41,4
68642,1,43,4
68642,2,39,4
68643,3,28,6
68643,1,26,6
68643,2,37,6
68644,3,42,9
68644,5,33,9
68644,5,45,9
68644,2,37,9
68645,3,1,12
68645,4,19,12
68646,5,17,11
68646,4,47,11
68646,3,29,11
68646,1,46,11
68646,1,0,11
68646,1,48,11
68647,1,7,1
68647,3,15,1
68647,3,49,1
68648,1,42,3
68648,5,33,3
68648,4,45,3
68649,3,16,1
68649,1,32,1
68650,2,11,12
68650,3,49,12
68650,2,16,12
68650,4,3,12
68651,4,47,12
68651,1,1,12
68651,1,16,12
68652,1,43,7
68652,3,25,7
68652,1,36,7
68653,2,34,10
68653,4,38,10
68653,1,29,10
68653,1,0,10
68654,2,24,9
68654,1,0,9
68654,2,15,9
68655,3,5,12
68655,3,41,12
68655,1,16,12
68656,3,4,8
68656,5,9,8
68656,2,34,8
68656,3,49,8
68657,2,34,12
68657,2,16,12
68657,1,3,12
68658,5,18,5
68658,1,35,5
68658,5,23,5
68659,3,23,10
68659,5,24,10
68659,5,40,10
68659,4,41,10
68659,3,43,10
68660,4,5,3
68660,1,2,3
68660,3,21,3
68660,3,38,3
68661,2,49,5
68661,1,17,5
68661,3,27,5
68662,4,22,3
68662,1,26,3
68662,5,33,3
68662,2,3,3
68663,2,4,5
68663,1,43,5
68663,2,17,5
68663,5,22,5
68664,5,0,7
68664,2,46,7
68664,1,2,7
68664,2,17,7
68664,5,15,7
68665,5,47,5
68666,5,47,2
68666,3,37,2
68666,5,38,2
68666,4,26,2
68666,3,23,2
68666,4,17,2
68667,2,1,2
68667,4,19,2
68667,4,9,2
68667,4,10,2
68667,5,28,2
68668,5,1,8
68668,4,19,8
68668,4,13,8
68668,1,31,8
68669,1,7,5
68669,5,43,5
68670,2,30,7
68670,1,24,7
68670,4,15,7
68671,5,0,8
68671,2,16,8
68671,2,3,8
68672,3,7,6
68672,4,11,6
68672,5,37,6
68672,1,45,6
68673,1,16,9
68673,1,32,9
68673,3,45,9
68674,1,23,11
68674,5,24,11
68674,2,40,11
68674,3,41,11
68675,5,14,12
68675,3,44,12
68675,3,15,12
68676,5,1,12
68676,2,0,12
68677,2,18,12
68677,5,39,12
68678,5,1,7
68678,2,19,7
68679,1,13,5
68679,1,39,5
68680,5,25,5
68680,3,32,5
68680,5,3,5
68681,4,1,8
68681,1,19,8
68681,5,34,8
68682,3,4,7
68682,3,30,7
68683,2,28,4
68683,5,27,4
68683,1,18,4
68684,2,1,9
68684,5,19,9
68685,3,13,8
68685,2,19,8
68685,2,5,8
68686,3,18,2
68686,1,4,2
68686,3,49,2
68687,4,15,2
68688,1,0,5
68688,1,46,5
68688,2,2,5
68688,5,7,5
68689,3,1,8
68689,2,27,8
68689,2,10,8
68689,2,15,8
68689,4,6,8
68690,1,9,8
68690,2,48,8
68690,5,17,8
68690,4,27,8
68690,2,7,8
68691,5,15,1
68691,4,5,1
68691,2,23,1
68691,1,20,1
68691,5,29,1
68691,5,7,1
68692,2,1,10
68692,2,30,10
68692,2,14,10
68693,4,28,10
68693,2,27,10
68693,4,31,10
68693,3,0,10
68694,3,23,10
68694,2,24,10
68694,3,40,10
68694,2,41,10
68694,3,43,10
68695,2,18,5
68695,4,48,5
68695,5,31,5
68696,3,37,2
68697,2,4,11
68697,5,9,11
68697,1,45,11
68697,2,21,11
68697,3,32,11
68697,3,12,11
68698,4,28,8
68698,5,18,8
68698,5,11,8
68699,1,7,4
68699,3,11,4
68699,3,37,4
68699,5,45,4
68700,5,18,3
68700,1,35,3
68700,1,3,3
68701,4,42,1
68701,4,2,1
68701,3,7,1
68702,2,7,10
68702,2,15,10
68702,1,11,10
68703,3,12,6
68703,3,31,6
68703,1,36,6
68703,1,48,6
68704,3,22,6
68704,3,5,6
68704,2,15,6
68705,3,12,5
68705,2,31,5
68705,4,36,5
68705,4,48,5
68705,5,22,5
68706,3,18,10
68706,1,35,10
68706,4,3,10
68706,2,0,10
68706,5,9,10
68706,4,1,10
68707,1,19,7
68707,5,36,7
68708,5,1,4
68708,3,19,4
68709,3,7,3
68709,5,11,3
68709,1,37,3
68709,1,45,3
68709,4,38,3
68709,2,42,3
68710,5,18,3
68710,3,35,3
68710,1,3,3
68711,3,45,11
68711,5,8,11
68711,1,34,11
68712,3,14,8
68712,3,44,8
68712,4,42,8
68712,1,29,8
68712,1,13,8
68712,5,49,8
68712,5,41,8
68712,3,46,8
68713,5,16,5
68713,5,32,5
68713,2,45,5
68714,3,17,8
68714,3,14,8
68715,5,12,3
68715,2,16,3
68715,5,20,3
68716,5,42,1
68716,4,33,1
68716,4,10,1
68716,4,18,1
68717,3,31,5
68717,5,29,5
68717,3,16,5
68718,4,40,8
68718,3,1,8
68718,5,34,8
68719,2,12,3
68719,1,14,3
68719,5,33,3
68720,3,16,2
68720,4,32,2
68720,4,45,2
68720,4,24,2
68720,3,19,2
68720,4,41,2
68721,1,43,8
68721,5,30,8
68721,2,33,8
68722,3,4,11
68722,5,27,11
68722,1,35,11
68723,3,32,8
68723,4,38,8
68723,2,30,8
68723,1,27,8
68724,4,7,3
68724,1,25,3
68724,3,33,3
68725,4,12,12
68726,2,11,5
68726,1,20,5
68727,4,28,6
68727,3,13,6
68727,1,12,6
68728,4,48,10
68728,1,17,10
68728,4,27,10
68728,3,32,10
68729,2,46,7
68729,1,41,7
68729,4,1,7
68729,3,9,7
68729,2,39,7
68729,2,3,7
68729,4,43,7
68729,1,13,7
68730,4,17,11
68730,4,47,11
68730,4,35,11
68730,5,6,11
68731,5,18,6
68731,3,35,6
68732,3,22,6
68732,3,5,6
68732,4,28,6
68732,1,38,6
68733,1,0,4
68733,2,46,4
68733,5,2,4
68733,4,31,4
68733,3,49,4
68733,5,32,4
68733,1,24,4
68734,3,14,2
68734,1,44,2
68734,5,8,2
68734,2,21,2
68735,1,28,1
68735,1,14,1
68735,3,32,1
68736,4,16,4
68736,3,32,4
68736,3,45,4
68736,3,39,4
68737,4,40,7
68737,5,7,7
68738,2,7,4
68738,2,11,4
68738,4,37,4
68738,1,45,4
68739,4,0,1
68739,3,46,1
68739,5,2,1
68739,3,24,1
68740,3,4,9
68740,3,6,9
68740,2,31,9
68740,4,8,9
68741,3,18,1
68741,4,35,1
68741,4,3,1
68742,5,42,8
68742,2,33,8
68743,3,4,4
68744,5,18,6
68744,1,35,6
68744,4,3,6
68745,4,36,5
68745,4,45,5
68746,1,15,3
68746,4,16,3
68746,3,20,3
68747,1,42,8
68747,1,33,8
68748,1,38,3
68748,3,9,3
68748,4,35,3
68748,2,30,3
68748,5,17,3
68749,4,14,8
68749,2,44,8
68749,5,41,8
68749,4,45,8
68749,1,37,8
68750,4,28,7
68750,1,27,7
68750,2,7,7
68750,4,16,7
68751,5,20,7
68751,5,5,7
68752,1,8,11
68752,1,42,11
68752,3,29,11
68752,4,39,11
68752,4,7,11
68752,3,41,11
68753,4,16,8
68753,5,32,8
68753,1,45,8
68754,3,49,3
68754,1,12,3
68754,2,31,3
68754,3,16,3
68755,4,18,12
68755,1,35,12
68756,5,25,9
68756,5,6,9
68756,2,34,9
68757,1,18,12
68757,3,35,12
68757,1,3,12
68757,4,28,12
68758,4,4,6
68758,4,9,6
68758,3,49,6
68758,5,37,6
68759,5,7,12
68759,3,11,12
68759,2,37,12
68759,3,45,12
68760,5,4,1
68760,5,30,1
68760,3,23,1
68760,2,28,1
68761,3,4,9
68761,4,9,9
68761,5,18,9
68761,1,44,9
68761,2,28,9
68761,3,1,9
68761,4,10,9
68761,3,26,9
68762,1,1,4
68762,3,19,4
68762,1,39,4
68763,4,47,7
68763,4,48,7
68763,5,6,7
68763,5,21,7
68764,1,7,7
68764,5,15,7
68764,1,4,7
68764,2,41,7
68765,2,18,5
68765,5,35,5
68765,2,3,5
68766,2,30,1
68766,1,39,1
68766,4,23,1
68766,3,21,1
68766,2,13,1
68766,2,32,1
68767,5,18,1
68767,2,35,1
68767,4,3,1
68768,2,14,1
68768,1,49,1
68768,3,47,1
68769,4,28,6
68769,2,27,6
68769,3,14,6
68770,4,42,12
68770,5,33,12
68770,2,5,12
68771,5,28,9
68771,1,27,9
68772,5,13,1
68772,5,1,1
68772,4,41,1
68772,2,36,1
68772,4,14,1
68773,4,16,3
68773,5,32,3
68773,2,49,3
68774,2,14,3
68774,4,44,3
68775,4,4,7
68775,3,9,7
68775,4,7,7
68775,3,38,7
68775,1,17,7
68776,4,22,9
68776,4,5,9
68776,3,19,9
68776,3,2,9
68776,4,27,9
68776,5,9,9
68776,4,12,9
68777,3,14,9
68777,2,44,9
68777,4,47,9
68778,5,7,2
68778,1,17,2
68778,4,1,2
68778,5,37,2
68779,3,46,3
68779,3,10,3
68779,2,0,3
68779,1,36,3
68779,5,18,3
68779,3,30,3
68779,3,14,3
68779,5,38,3
68780,5,7,12
68780,2,15,12
68780,3,3,12
68781,5,42,9
68781,3,33,9
68781,4,6,9
68781,3,14,9
68782,5,9,11
68782,4,39,11
68783,3,17,7
68783,5,28,7
68783,3,35,7
68784,5,14,1
68784,5,44,1
68785,1,16,9
68785,1,32,9
68786,3,18,7
68786,2,35,7
68786,4,3,7
68787,1,12,10
68787,5,31,10
68787,1,36,10
68787,2,48,10
68788,1,1,6
68788,1,19,6
68789,5,28,5
68789,4,43,5
68789,4,20,5
68789,2,4,5
68790,3,16,4
68790,5,32,4
68790,1,45,4
68791,1,17,9
68791,3,47,9
68791,3,29,9
68791,5,35,9
68791,1,37,9
68792,2,12,8
68792,5,31,8
68792,4,36,8
68793,4,13,2
68793,4,47,2
68794,4,42,12
68794,4,33,12
68794,3,22,12
68794,5,28,12
68795,4,49,4
68795,1,23,4
68795,3,2,4
68795,4,24,4
68795,1,17,4
68795,5,36,4
68796,3,16,11
68796,1,32,11
68797,1,1,3
68797,4,19,3
68797,4,9,3
68798,2,0,4
68798,2,18,4
68798,3,23,4
68799,5,22,1
68799,5,5,1
68800,2,1,2
68800,4,19,2
68800,3,18,2
68801,4,18,10
68801,1,35,10
68801,1,3,10
68802,2,29,6
68802,4,41,6
68802,5,10,6
68802,1,7,6
68802,1,2,6
68802,2,4,6
68802,4,48,6
68802,2,11,6
68803,4,14,3
68803,2,23,3
68803,5,12,3
68803,1,21,3
68804,3,16,4
68804,5,32,4
68804,4,45,4
68804,3,41,4
68804,1,9,4
68804,1,14,4
68805,3,43,6
68805,3,16,6
68805,1,22,6
68805,4,29,6
68806,2,42,3
68806,3,33,3
68806,2,25,3
68806,2,13,3
68806,4,41,3
68807,4,21,3
68807,3,24,3
68807,5,16,3
68807,5,1,3
68807,5,7,3
68808,5,0,7
68808,5,46,7
68808,2,2,7
68809,5,18,1
68809,1,35,1
68809,3,3,1
68810,1,23,1
68810,5,24,1
68810,1,40,1
68810,2,41,1
68810,5,43,1
68811,4,18,1
68811,5,35,1
68811,5,3,1
68812,4,29,9
68812,2,36,9
68812,1,24,9
68813,2,7,5
68813,2,11,5
68813,5,37,5
68813,4,45,5
68814,4,1,10
68814,1,19,10
68815,1,12,9
68815,2,37,9
68815,2,4,9
68815,5,10,9
68816,2,7,9
68816,4,22,9
68816,1,29,9
68817,3,32,2
68817,2,14,2
68817,5,49,2
68817,4,11,2
68818,2,36,10
68818,1,40,10
68819,4,3,12
68819,3,22,12
68820,1,18,1
68820,1,35,1
68820,4,3,1
68821,3,2,8
68821,4,12,8
68821,4,19,8
68821,3,31,8
68822,2,4,3
68822,1,9,3
68823,2,39,1
68823,5,9,1
68823,4,21,1
68823,1,23,1
68823,1,13,1
68824,4,28,12
68825,4,12,10
68825,1,31,10
68825,1,36,10
68825,1,48,10
68826,5,16,11
68826,5,48,11
68826,4,3,11
68826,5,17,11
68826,1,30,11
68827,2,4,11
68827,4,9,11
68828,1,1,5
68828,5,19,5
68828,1,48,5
68828,4,16,5
68829,2,16,8
68829,5,32,8
68829,3,45,8
68829,1,27,8
68830,4,14,2
68830,4,44,2
68830,3,7,2
68830,3,4,2
68831,2,17,2
68831,4,19,2
68831,1,7,2
68831,2,23,2
68831,1,43,2
68831,4,26,2
68831,5,42,2
68832,3,36,11
68832,4,48,11
68833,2,18,12
68833,3,35,12
68833,5,3,12
68833,1,27,12
68834,5,16,4
68834,2,32,4
68835,1,32,8
68835,5,45,8
68835,2,6,8
68836,5,0,1
68836,5,46,1
68836,2,2,1
68836,3,19,1
68836,1,35,1
68837,1,8,2
68837,2,32,2
68837,5,47,2
68838,1,42,7
68838,3,33,7
68838,4,18,7
68839,3,7,7
68839,5,11,7
68839,5,37,7
68839,3,45,7
68840,1,39,1
68840,5,27,1
68840,2,32,1
68840,5,18,1
68841,2,24,2
68841,2,33,2
68841,1,48,2
68841,3,43,2
68842,4,4,6
68842,1,9,6
68842,3,32,6
68843,3,14,11
68843,3,44,11
68844,4,4,2
68844,5,9,2
68844,3,16,2
68845,3,0,9
68845,3,46,9
68845,3,2,9
68846,4,23,11
